tid,player_name,team_name,team_key,tournament_name,start_date,month,matches,wins,draws,losses,points_match,win_rate,opp_win_rate,event_rank,event_points,event_players,event_teams
liga-2x2-presencial-s2-e6,Arthur Castanhari,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,2,1,0,7,0.6666666666666666,0.3333333333333333,1,3,8,8
liga-2x2-presencial-s2-e4,Banshee,Banshee & Jorel,banshee & jorel,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,3,2,1,0,7,0.6666666666666666,0.3333333333333333,1,3,6,6
liga-2x2-presencial-s2-e4,Beck,Beck & Matheus,beck & matheus,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,3,1,1,1,4,0.3333333333333333,0.3333333333333333,4,2,6,6
liga-2x2-presencial-s2-e6,Berka,Berka & Du,berka & du,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,1,0,2,3,0.3333333333333333,0.3333333333333333,7,1,8,8
liga-2x2-presencial-s2-e8,Carlos Kit,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,8,8
liga-2x2-presencial-s2-e5,Clausius,Clausius & Zangalli,clausius & zangalli,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,2,0,0,2,3,0.0,0.5,8,1,9,9
liga-2x2-presencial-s2-e6,Coelho,Coelho & Nathan,coelho & nathan,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,0,0,3,0,0.0,0.4444444444444444,8,1,8,8
liga-2x2-presencial-s2-e6,Du,Berka & Du,berka & du,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,1,0,2,3,0.3333333333333333,0.3333333333333333,7,1,8,8
liga-2x2-presencial-s2-e5,Gus,Beck & Gus,beck & gus,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,1,1,1,4,0.3333333333333333,0.3333333333333333,5,1,9,9
liga-2x2-presencial-s2-e8,Gustavo Dias,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,2,0,1,6,0.6666666666666666,0.3333333333333333,4,2,8,8
liga-2x2-presencial-s2-e7,Hermann,Hermann & João,hermann & joao,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.5555555555555555,10,1,13,13
liga-2x2-presencial-s2-e8,Johann,Johann & Matheus,johann & matheus,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,1,0,2,3,0.3333333333333333,0.4444444444444444,6,1,8,8
liga-2x2-presencial-s2-e5,Jorel,Jorel & Martin,jorel & martin,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,3,0,0,9,1.0,0.4444444444444444,1,3,9,9
liga-2x2-presencial-s2-e7,João,Hermann & João,hermann & joao,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.5555555555555555,10,1,13,13
liga-2x2-presencial-s2-e7,Leonardo,Leonardo & Theo,leonardo & theo,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.2222222222222222,12,1,13,13
liga-2x2-presencial-s2-e7,Lily,Lily & Nathalia,lily & nathalia,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,2,0,1,6,0.6666666666666666,0.5555555555555555,4,2,13,13
liga-2x2-presencial-s2-e7,Lucas,Lucas & Luiz Rodrigues,lucas & luiz rodrigues,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,2,1,0,1,6,0.5,0.6666666666666666,3,2,13,13
liga-2x2-presencial-s2-e6,Luciano,Gustavo Dias & Luciano,gustavo dias & luciano,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,1,1,1,4,0.3333333333333333,0.3333333333333333,6,1,8,8
liga-2x2-presencial-s2-e7,Luiz Henrique,Luiz Henrique & Pietro,luiz henrique & pietro,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,3,1,0,2,3,0.3333333333333333,0.4444444444444444,11,1,13,13
liga-2x2-presencial-s2-e7,Luiz Rodrigues,Lucas & Luiz Rodrigues,lucas & luiz rodrigues,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,2,1,0,1,6,0.5,0.6666666666666666,3,2,13,13
liga-2x2-presencial-s2-e5,Martin,Jorel & Martin,jorel & martin,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,3,3,0,0,9,1.0,0.4444444444444444,1,3,9,9
liga-2x2-presencial-s2-e6,Matheus,André & Matheus,andre & matheus,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,1,1,1,4,0.3333333333333333,0.4444444444444444,4,2,8,8
liga-2x2-presencial-s2-e8,Melk,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,3,0,0,9,1.0,0.4444444444444444,1,3,8,8
liga-2x2-presencial-s2-e8,Metusa,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,3,2,0,1,6,0.6666666666666666,0.6666666666666666,2,2,8,8
liga-2x2-presencial-s2-e6,Murilo Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,2,1,0,7,0.6666666666666666,0.3333333333333333,1,3,8,8
