tid,tournament_name,start_date,month,player_name,player_id,standing,points,win_rate,opp_win_rate,decklist,commanders,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks,points_official,event_rank,event_points,event_players
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Jorel & Martin,erPQmVzbiuQSZmvQHNyn,1,9,1.0,0.4814814814814814,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Revival Trance,Lorehold Spirit,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Revival Trance,Lorehold Spirit,Revival Trance,Lorehold Spirit,Final Fantasy,Secrets of Strixhaven,manual,0,0,9,1.0,3.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Melk & Sônia,7QOmCcn9y4pC9R0PWQRX,2,9,1.0,0.4444444444444444,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,9,2.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Lucas & Luiz Rodrigues,ywoCt08zct9xCU0hu1Hn,3,6,0.5,0.6666666666666666,,,Lucas & Luiz Rodrigues,Lucas & Luiz Rodrigues,lucas & luiz rodrigues,Lucas,Luiz Rodrigues,World Shaper,Creative Energy,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,World Shaper,Creative Energy,World Shaper,Creative Energy,Edge of Eternities,Modern Horizons 3,manual,0,0,6,3.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Lily & Nathalia,CZEHpXl82UfEggqEhgw3,4,6,0.6666666666666666,0.5555555555555555,,,Nathalia & Lily,Lily & Nathalia,lily & nathalia,Nathalia,Lily,Revival Trance,Sultai Arisen,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/puUUlzKNckGa-UnaRQSbxw,Revival Trance,Sultai Arisen,Revival Trance,Sultai Arisen,Final Fantasy,Tarkir Dragonstorm,manual,0,0,6,4.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Banshee & Zangalli,N6uz9Xz2Eted1BeK1gH4,5,6,0.5,0.3333333333333333,,,Zangalli & Banshee,Banshee & Zangalli,banshee & zangalli,Zangalli,Banshee,Veloci-E-Rápido,Silverquill Influence,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Veloci-E-Rápido,Silverquill Influence,Veloci-Ramp-Tor,Silverquill Influence,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,6,5.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Metusa & Rudzzt,J9FIbSsy2YUPiZWyud6E,6,5,0.3333333333333333,0.36925925925925923,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Maelstrom Arcano,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Sabedoria Eterna,Maelstrom Arcano,Timeless Wisdom,Arcane Maelstrom,Commander 2020 - Ikoria,Commander 2020 - Ikoria,manual,0,0,5,6.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Arthur Castanhari & Murilo Oyafuso,ep38guJpCmuoyK8Udad2,7,4,0.3333333333333333,0.6285185185185186,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Lorehold Spirit,World Shaper,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,Lorehold Spirit,World Shaper,Lorehold Spirit,World Shaper,Secrets of Strixhaven,Edge of Eternities,manual,0,0,4,7.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Beck & Ricardo,GtdxchwBJGLakjlOETJV,8,3,0.3333333333333333,0.7777777777777777,,,Beck & Ricardo,Beck & Ricardo,beck & ricardo,Beck,Ricardo,Içar Velas,Counter Blitz,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Içar Velas,Counter Blitz,Ahoy Mateys,Counter Blitz,The Lost Caverns of Ixalan,Final Fantasy,manual,0,0,3,8.0,2.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,André & Matheus,z9y65gz2NIa9rgmzUAPQ,9,3,0.0,0.6666666666666666,,,Matheus & André,André & Matheus,andre & matheus,Matheus,André,Domínio das Fadinas,Urza's Iron Alliance,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/DZiH6rz0tEq2SnaqbKt1CQ,Domínio das Fadinas,Urza's Iron Alliance,Fae Dominion,Urza's Iron Alliance,Wilds of Eldraine,The Brothers' War,manual,0,0,3,9.0,1.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Hermann & João,SkP9T4hpn62jAIMkxD5v,10,3,0.3333333333333333,0.6655555555555556,,,João & Hermann,Hermann & João,hermann & joao,João,Hermann,,,,,,,,,,,manual,0,1,3,10.0,1.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Luiz Henrique & Pietro,MCuflAGSjy8Xe0pjKn6l,11,3,0.3333333333333333,0.5555555555555555,,,Pietro & Luiz Henrique,Luiz Henrique & Pietro,luiz henrique & pietro,Pietro,Luiz Henrique,Cavaleiros de Rohan,Temur Roar,https://moxfield.com/decks/hi-cA6GBykKPYJ9xW0g_KQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Cavaleiros de Rohan,Temur Roar,Riders of Rohan,Temur Roar,The Lord Of The Rings: Tales Of Middle-Earth,Tarkir Dragonstorm,manual,0,0,3,11.0,1.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Leonardo & Theo,7jI8sN7dw7b9csm6XkAM,12,3,0.3333333333333333,0.40740740740740744,,,Theo & Leonardo,Leonardo & Theo,leonardo & theo,Theo,Leonardo,Virtude e Valor,Lorehold Spirit,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Virtude e Valor,Lorehold Spirit,Virtue and Valor,Lorehold Spirit,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0,3,12.0,1.0,13.0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Nathan & Rogério,MfjlozcoEPDJKuAbgYUK,13,1,0.0,0.4444444444444444,,,Nathan & Rogério,Nathan & Rogério,nathan & rogerio,Nathan,Rogério,Turtle Power!,Counter Blitz,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Turtle Power!,Counter Blitz,Turtle Power!,Counter Blitz,Teenage Mutant Ninja Turtles,Final Fantasy,manual,0,0,1,13.0,1.0,13.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Melk & Sônia,n8mRHaR1soTX1VcQLJNt,1,9,1.0,0.5544444444444444,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,9,1.0,3.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Metusa & Rudzzt,b2xtQwO9IW0TIyuXbifw,2,6,0.6666666666666666,0.6666666666666666,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Revenant Recon,Jump Scare!,https://moxfield.com/decks/gjSSgKyWEEWxZ-6n1azr3w,https://moxfield.com/decks/XzGgdXc-TE-qFr4lzmGl6Q,Revenant Recon,Jump Scare!,Revenant Recon,Jump Scare!,Murders at Karlov Manor,Duskmourn: House of Horror,manual,0,0,6,2.0,2.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Arthur Castanhari & Murilo Oyafuso,euuVeWKCyj5J1uuKfeNI,3,6,0.6666666666666666,0.5555555555555555,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Virtude e Valor,Silverquill Influence,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Virtude e Valor,Silverquill Influence,Virtue and Valor,Silverquill Influence,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0,6,3.0,2.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Carlos Kit & Gustavo Dias,ULE86xNLbjymGfTC4ac6,4,6,0.6666666666666666,0.4433333333333333,,,Kit & Gustavo,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Carlos Kit,Gustavo Dias,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,https://moxfield.com/decks/Q3Wn5qhG0UWFaGIYEpmRjQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Secret Lair Commander Deck,Tarkir Dragonstorm,manual,0,0,6,4.0,2.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Jorel & Martin,VA3pKvGZBANFCtN8Mzc4,5,3,0.3333333333333333,0.5555555555555555,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Turtle Power!,Lorehold Spirit,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Turtle Power!,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Teenage Mutant Ninja Turtles,Secrets of Strixhaven,manual,0,0,3,5.0,1.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Johann & Matheus,qEmNku9c0s83HcIIolrR,6,3,0.3333333333333333,0.4444444444444444,,,Johann & Matheus,Johann & Matheus,johann & matheus,Johann,Matheus,Dinastias Necron,Ameaça Mutante,https://moxfield.com/decks/zKKMeZv9mkGJtotwFAmqIg,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Dinastias Necron,Ameaça Mutante,Necron Dynasties,Mutant Menace,Warhammer 40.000,Fallout,manual,0,0,3,6.0,1.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,André & Zangalli,r4M3ZdjrGhyZxHXVB1R8,7,3,0.3333333333333333,0.44333333333333336,,,André & Zangalli,André & Zangalli,andre & zangalli,André,Zangalli,Quandrix Unlimited,Virtude e Valor,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Quandrix Unlimited,Virtude e Valor,Quandrix Unlimited,Virtue and Valor,Secrets of Strixhaven,Wilds of Eldraine,manual,0,0,3,7.0,1.0,8.0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Beck & Rogério,JlfUuXj0PoKqSQ7FLG44,8,0,0.0,0.6666666666666666,,,Rogério & Beck,Beck & Rogério,beck & rogerio,Rogério,Beck,Turtle Power!,Içar Velas,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Turtle Power!,Içar Velas,Turtle Power!,Ahoy Mateys,Teenage Mutant Ninja Turtles,The Lost Caverns of Ixalan,manual,0,0,0,8.0,1.0,8.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Melk & Sônia,oPyAljHOPAqGWitSfJwu,1,9,1.0,0.6666666666666666,,,Melk & Sônia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,9,1.0,3.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,André & Zangalli,foA6y3A5PmSSQTRcVKXb,2,6,0.5,0.75,,,Zangalli & André,André & Zangalli,andre & zangalli,Zangalli,André,Endless Punishment,Quandrix Unlimited,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,Endless Punishment,Quandrix Unlimited,Endless Punishment,Quandrix Unlimited,Duskmourn: House of Horror,Secrets of Strixhaven,manual,0,0,6,2.0,2.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Arthur Castanhari & Murilo Oyafuso,ZlPVBRkW57GsfGA14jXS,3,6,0.6666666666666666,0.5544444444444444,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Conflito Aberto,Silverquill Influence,https://moxfield.com/decks/x4ZHwrqgN0qOauhiAGD7xw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Conflito Aberto,Silverquill Influence,Open Hostility,Silverquill Influence,Commander 2016,Secrets of Strixhaven,manual,0,0,6,3.0,2.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Metusa & Rudzzt,5tIFeRgMsWMJHbaRHeeE,4,6,0.6666666666666666,0.5544444444444444,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Maelstrom Arcano,Quandrix Quântica,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,Maelstrom Arcano,Quandrix Quântica,Arcane Maelstrom,Quantum Quandrix,Commander 2020 - Ikoria,Commander 2021 - Strixhaven,manual,0,0,6,4.0,2.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Susan & Vinicius,Dk23ZFZk5y9EhNWZ9VXu,5,4,0.3333333333333333,0.3866666666666667,,,Vinicius & Susan,Susan & Vinicius,susan & vinicius,Vinicius,Susan,Wakanda Forever,Avengers Assemble,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,Wakanda Forever,Avengers Assemble,Wakanda Forever,Avengers Assemble,Marvel Super Heroes,Marvel Super Heroes,manual,0,0,4,5.0,1.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Kit & Nobru,bziugwFGMQeisUCJpLBv,6,3,0.0,0.6666666666666666,,,Nobru & Kit,Kit & Nobru,kit & nobru,Nobru,Kit,Wakanda Forever,Raining Cats and Dogs,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/UvsMz3GGf0yEaGH82X59Bw,Wakanda Forever,Raining Cats and Dogs,Wakanda Forever,Raining Cats and Dogs,Marvel Super Heroes,Secret Lair Commander Deck,manual,0,0,3,6.0,1.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Everton Grochoski & Gabriel Arents,i6LftYFfaKeVPC0BE5c8,7,3,0.5,0.5555555555555556,,,Everton Grochoski & Gabriel Arents,Everton Grochoski & Gabriel Arents,everton grochoski & gabriel arents,Everton Grochoski,Gabriel Arents,Avengers Assemble,Animated Army,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,Avengers Assemble,Animated Army,Avengers Assemble,Animated Army,Marvel Super Heroes,Bloomburrow,manual,0,0,3,7.0,1.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Banshee & Jorel,cVVpNZRKJ3Akd3svacOo,8,2,0.0,0.4803703703703704,,,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Wakanda Forever,Doom Prevails,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/Jg16IgdT80G3KgLz0vI23g,Wakanda Forever,Doom Prevails,Wakanda Forever,Doom Prevails,Marvel Super Heroes,Marvel Super Heroes,manual,0,0,2,8.0,1.0,9.0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Lucas & Luiz,jznsvpr3VbclICP836eO,9,1,0.0,0.48037037037037034,,,Luiz & Lucas,Lucas & Luiz,lucas & luiz,Luiz,Lucas,Silverquill Influence,Exploradores das Profundezas,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,Silverquill Influence,Exploradores das Profundezas,Silverquill Influence,Explorers of the Deep,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0,1,9.0,1.0,9.0
